# depth age thinning accu x_origin accu_steady
2.983000000000000000e+03 2.906265287728396361e+05 2.209168257116726763e-01 1.821376855622801674e-02 1.582417475969825773e+02 1.650000000000000078e-02
2.984000000000000000e+03 2.908749725008535897e+05 2.205430023909529802e-01 1.818691697346206185e-02 1.581557451546147774e+02 1.650000000000000078e-02
2.985000000000000000e+03 2.911242870557627175e+05 2.201693842867704642e-01 1.743856371011285808e-02 1.580696220202311508e+02 1.650000000000000078e-02
2.986000000000000000e+03 2.913801138041851227e+05 2.197959477485334490e-01 1.624794141066660674e-02 1.579833778546078804e+02 1.650000000000000078e-02
2.987000000000000000e+03 2.916601292412206531e+05 2.194225431686759875e-01 1.617395793516373387e-02 1.578966543438944541e+02 1.650000000000000078e-02
2.988000000000000000e+03 2.919415108282645815e+05 2.190491123911350868e-01 1.612171169010391189e-02 1.578097445127787353e+02 1.650000000000000078e-02
2.989000000000000000e+03 2.922246809007843840e+05 2.186756556471673996e-01 1.537812407095341671e-02 1.577227120277495089e+02 1.650000000000000078e-02
2.990000000000000000e+03 2.925190266729895375e+05 2.183021733044526458e-01 1.516950432218006940e-02 1.576355565421199572e+02 1.650000000000000078e-02
2.991000000000000000e+03 2.928210013675197843e+05 2.179286657318917630e-01 1.506987359990299286e-02 1.575482777077313301e+02 1.650000000000000078e-02
2.992000000000000000e+03 2.931251236902708770e+05 2.175551333007040566e-01 1.489374394878856429e-02 1.574608751749444764e+02 1.650000000000000078e-02
2.993000000000000000e+03 2.934301977035919554e+05 2.171815667681886164e-01 1.396501162309148579e-02 1.573733485926316007e+02 1.650000000000000078e-02
2.994000000000000000e+03 2.937593736986811855e+05 2.168078894240438037e-01 1.410372052310815069e-02 1.572859204825440713e+02 1.650000000000000078e-02
2.995000000000000000e+03 2.940881528124548495e+05 2.164340647325013467e-01 1.437504057746565207e-02 1.571984329139208398e+02 1.650000000000000078e-02
2.996000000000000000e+03 2.944095671938301530e+05 2.160600930591627666e-01 1.422245752502747894e-02 1.571108206441195705e+02 1.650000000000000078e-02
2.997000000000000000e+03 2.947338204018850811e+05 2.156859750097976369e-01 1.407896659151590402e-02 1.570230833171449092e+02 1.650000000000000078e-02
2.998000000000000000e+03 2.950631322192154475e+05 2.153117111939738260e-01 1.477225765343058612e-02 1.569352205754749434e+02 1.650000000000000078e-02
2.999000000000000000e+03 2.953817780727417558e+05 2.149373022246299503e-01 1.508819497114068445e-02 1.568472320600523915e+02 1.650000000000000078e-02
3.000000000000000000e+03 2.956901330188431893e+05 2.145627840715703949e-01 1.639466493154216609e-02 1.567591174102757066e+02 1.650000000000000078e-02
3.001000000000000000e+03 2.959798035670420504e+05 2.141884440225795549e-01 1.659774607491001572e-02 1.566709332707733324e+02 1.650000000000000078e-02
3.002000000000000000e+03 2.962606434882686008e+05 2.138144212679000677e-01 1.487325622626796059e-02 1.565826393032988335e+02 1.650000000000000078e-02
3.003000000000000000e+03 2.965697572863460518e+05 2.134407164942561941e-01 1.485933979444369231e-02 1.564942182169076830e+02 1.650000000000000078e-02
3.004000000000000000e+03 2.968847617226655129e+05 2.130673294635577197e-01 1.479090221547561985e-02 1.564056696450397794e+02 1.650000000000000078e-02
3.005000000000000000e+03 2.972020627032993361e+05 2.126942599378731091e-01 1.451329569653944142e-02 1.563169932195473280e+02 1.650000000000000078e-02
3.006000000000000000e+03 2.975227948811010574e+05 2.123215076801116263e-01 1.392331228781436801e-02 1.562281885706854894e+02 1.650000000000000078e-02
3.007000000000000000e+03 2.978610648523303098e+05 2.119489905395666451e-01 1.441924000468379659e-02 1.561392553271031431e+02 1.650000000000000078e-02
3.008000000000000000e+03 2.981929759776616120e+05 2.115761711186603944e-01 1.499931183687220650e-02 1.560499809640818967e+02 1.650000000000000078e-02
3.009000000000000000e+03 2.985080857792866300e+05 2.112028338131897442e-01 1.510820377905013924e-02 1.559605356581683964e+02 1.650000000000000078e-02
3.010000000000000000e+03 2.988221517963404767e+05 2.108289793529173894e-01 1.518238845917647961e-02 1.558709602646975441e+02 1.650000000000000078e-02
3.011000000000000000e+03 2.991345651540618273e+05 2.104546090830733962e-01 1.590246933307213131e-02 1.557812544047244501e+02 1.650000000000000078e-02
3.012000000000000000e+03 2.994369744701815653e+05 2.100797243647372081e-01 1.618456538544849055e-02 1.556914176976459032e+02 1.650000000000000078e-02
3.013000000000000000e+03 2.997310878755075973e+05 2.097043265741748153e-01 1.617341302919751353e-02 1.556014497611908496e+02 1.650000000000000078e-02
3.014000000000000000e+03 3.000258889925272088e+05 2.093284639811273384e-01 1.617124597355343654e-02 1.555113502114105302e+02 1.650000000000000078e-02
3.015000000000000000e+03 3.003213010587742319e+05 2.089523413221998083e-01 1.483421069451128053e-02 1.554214632391171165e+02 1.650000000000000078e-02
3.016000000000000000e+03 3.006391639717173530e+05 2.085760146774595369e-01 1.474096647606316229e-02 1.553314541723015907e+02 1.650000000000000078e-02
3.017000000000000000e+03 3.009641134721449343e+05 2.081994848595393188e-01 1.444459750624315329e-02 1.552413128515719904e+02 1.650000000000000078e-02
3.018000000000000000e+03 3.012957330862215022e+05 2.078227526848403228e-01 1.459693455587291605e-02 1.551510388877044591e+02 1.650000000000000078e-02
3.019000000000000000e+03 3.016288536648605950e+05 2.074458189756546445e-01 1.557309120805451183e-02 1.550606318897542906e+02 1.650000000000000078e-02
3.020000000000000000e+03 3.019392764841266326e+05 2.070686849639641336e-01 1.571334651199303781e-02 1.549700914650459822e+02 1.650000000000000078e-02
3.021000000000000000e+03 3.022488423892898718e+05 2.066914706351680731e-01 1.622852815019583742e-02 1.548793593765237233e+02 1.650000000000000078e-02
3.022000000000000000e+03 3.025469673310133512e+05 2.063144606696341310e-01 1.632460305213028276e-02 1.547882218611046028e+02 1.650000000000000078e-02
3.023000000000000000e+03 3.028449474121566163e+05 2.059376965122049485e-01 1.656821668097284081e-02 1.546969492426224804e+02 1.650000000000000078e-02
3.024000000000000000e+03 3.031380288973298739e+05 2.055611780793312748e-01 1.677030296862533007e-02 1.546055411199266132e+02 1.650000000000000078e-02
3.025000000000000000e+03 3.034299035086471122e+05 2.051849052875606982e-01 1.715897177319709865e-02 1.545139970900770265e+02 1.650000000000000078e-02
3.026000000000000000e+03 3.037139329319751123e+05 2.048088780538228626e-01 1.717774413870713779e-02 1.544223167483337136e+02 1.650000000000000078e-02
3.027000000000000000e+03 3.039983071789594833e+05 2.044330924163970109e-01 1.720685201202963935e-02 1.543304996881459772e+02 1.650000000000000078e-02
3.028000000000000000e+03 3.042825878803422092e+05 2.040574324770038084e-01 1.769503247861121259e-02 1.542385843640961696e+02 1.650000000000000078e-02
3.029000000000000000e+03 3.045627564514313708e+05 2.036817656138084076e-01 1.833412694412732066e-02 1.541465796564598350e+02 1.650000000000000078e-02
3.030000000000000000e+03 3.048305422953295638e+05 2.033060849654489688e-01 1.750121725499034775e-02 1.540544371301006095e+02 1.650000000000000078e-02
3.031000000000000000e+03 3.051074286770228064e+05 2.029303909902942793e-01 1.652947721500930278e-02 1.539621563715070920e+02 1.650000000000000078e-02
3.032000000000000000e+03 3.054055505147421500e+05 2.025546841487191330e-01 1.622508804137208493e-02 1.538697369653039857e+02 1.650000000000000078e-02
3.033000000000000000e+03 3.057079506985674961e+05 2.021789649027310176e-01 1.589432408314029807e-02 1.537771784942409568e+02 1.650000000000000078e-02
3.034000000000000000e+03 3.060191380722064641e+05 2.018032162872805957e-01 1.509688109485619878e-02 1.536844805391813509e+02 1.650000000000000078e-02
3.035000000000000000e+03 3.063423810562521685e+05 2.014273038945932071e-01 1.425664580507441867e-02 1.535918165508884385e+02 1.650000000000000078e-02
3.036000000000000000e+03 3.066906095467140549e+05 2.010511655919044183e-01 1.443837971482152087e-02 1.534990600939034380e+02 1.650000000000000078e-02
3.037000000000000000e+03 3.070366459753953968e+05 2.006748019571009678e-01 1.463324564724503146e-02 1.534061632197415861e+02 1.650000000000000078e-02
3.038000000000000000e+03 3.073771846911053290e+05 2.002982139300174269e-01 1.480794166801080100e-02 1.533131255026237625e+02 1.650000000000000078e-02
3.039000000000000000e+03 3.077157936359168380e+05 1.999214024573169879e-01 1.500636329022741848e-02 1.532199465148313209e+02 1.650000000000000078e-02
3.040000000000000000e+03 3.080491166145977913e+05 1.995443687208294792e-01 1.489493203514939343e-02 1.531266258266942941e+02 1.650000000000000078e-02
3.041000000000000000e+03 3.083846486992344144e+05 1.991671692699587548e-01 1.475329446424922947e-02 1.530330644823242210e+02 1.650000000000000078e-02
3.042000000000000000e+03 3.087249732175202807e+05 1.987899324562244219e-01 1.446704920513686848e-02 1.529389390246975893e+02 1.650000000000000078e-02
3.043000000000000000e+03 3.090700354716652655e+05 1.984126766511598861e-01 1.403491677178518061e-02 1.528446697713738445e+02 1.650000000000000078e-02
3.044000000000000000e+03 3.094291398849461111e+05 1.980354023793689799e-01 1.405956577732539112e-02 1.527502562823266032e+02 1.650000000000000078e-02
3.045000000000000000e+03 3.097886034048212459e+05 1.976581101678579477e-01 1.410778178979594545e-02 1.526556981155065955e+02 1.650000000000000078e-02
3.046000000000000000e+03 3.101472168991166982e+05 1.972808005456720415e-01 1.421787152712592622e-02 1.525609948268292158e+02 1.650000000000000078e-02
3.047000000000000000e+03 3.105054875249617035e+05 1.969034975426426637e-01 1.452860556165045357e-02 1.524661459701621595e+02 1.650000000000000078e-02
3.048000000000000000e+03 3.108550482539015939e+05 1.965264814663902349e-01 1.448211420034407892e-02 1.523713729038378233e+02 1.650000000000000078e-02
3.049000000000000000e+03 3.112053419367520255e+05 1.961499358350028976e-01 1.425751635487492244e-02 1.522765682466875035e+02 1.650000000000000078e-02
3.050000000000000000e+03 3.115629175986008486e+05 1.957738632966146974e-01 1.427833350597019005e-02 1.521816171906470174e+02 1.650000000000000078e-02
3.051000000000000000e+03 3.119211801467610057e+05 1.953982632814526554e-01 1.456769324753339617e-02 1.520865192828738941e+02 1.650000000000000078e-02
3.052000000000000000e+03 3.122732086253723828e+05 1.950231352209928215e-01 1.456769324753370842e-02 1.519912740684213190e+02 1.650000000000000078e-02
3.053000000000000000e+03 3.126251927516114665e+05 1.946484767525155091e-01 1.546228191537180226e-02 1.518958810902250320e+02 1.650000000000000078e-02
3.054000000000000000e+03 3.129609717983528972e+05 1.942738797993680266e-01 1.551371971190278372e-02 1.518002989843404578e+02 1.650000000000000078e-02
3.055000000000000000e+03 3.132927666521963547e+05 1.938984231330277697e-01 1.672832807183253015e-02 1.517043987549056112e+02 1.650000000000000078e-02
3.056000000000000000e+03 3.136061551414860296e+05 1.935219825365818713e-01 1.701263235232693474e-02 1.516083490498433832e+02 1.650000000000000078e-02
3.057000000000000000e+03 3.139098924768312718e+05 1.931445607832723843e-01 1.708766866138887452e-02 1.515121494024636206e+02 1.650000000000000078e-02
3.058000000000000000e+03 3.142132088695891434e+05 1.927661606932169480e-01 1.712528149605402339e-02 1.514157993438871017e+02 1.650000000000000078e-02
3.059000000000000000e+03 3.145161313354541198e+05 1.923867851333355139e-01 1.743156664553559623e-02 1.513192984030318087e+02 1.650000000000000078e-02
3.060000000000000000e+03 3.148160271860907669e+05 1.920067939471334084e-01 1.772186927192070591e-02 1.512226461065991998e+02 1.650000000000000078e-02
3.061000000000000000e+03 3.151099097874310100e+05 1.916288744775269393e-01 1.776987611624743224e-02 1.511257074070475426e+02 1.650000000000000078e-02
3.062000000000000000e+03 3.154039282058341778e+05 1.912542444546663500e-01 1.785532455579373623e-02 1.510285812404194701e+02 1.650000000000000078e-02
3.063000000000000000e+03 3.156967619828486349e+05 1.908829030589123399e-01 1.825083520941870110e-02 1.509313020174093936e+02 1.650000000000000078e-02
3.064000000000000000e+03 3.159889466021655826e+05 1.905148435412258590e-01 1.984339912713778409e-02 1.508338692548677500e+02 1.650000000000000078e-02
3.065000000000000000e+03 3.162534645311462227e+05 1.901500594454612614e-01 1.989494399836748764e-02 1.507362824673535329e+02 1.650000000000000078e-02
3.066000000000000000e+03 3.165184899116302258e+05 1.897885877525705423e-01 2.120058626061651838e-02 1.506385411671199392e+02 1.650000000000000078e-02
3.067000000000000000e+03 3.167690389169467380e+05 1.894316464014949297e-01 2.120058626061690696e-02 1.505407982521042243e+02 1.650000000000000078e-02
3.068000000000000000e+03 3.170180390593633056e+05 1.890805951531554785e-01 1.914017128876567900e-02 1.504430824866406340e+02 1.650000000000000078e-02
3.069000000000000000e+03 3.172899329441135051e+05 1.887354970046984104e-01 1.886864451947028315e-02 1.503452112658274871e+02 1.650000000000000078e-02
3.070000000000000000e+03 3.175707385077889776e+05 1.883963438076362851e-01 1.838251578838794725e-02 1.502471840942508265e+02 1.650000000000000078e-02
3.071000000000000000e+03 3.178579520479065250e+05 1.880631284768024269e-01 1.819753768098390095e-02 1.501490004741246480e+02 1.650000000000000078e-02
3.072000000000000000e+03 3.181501544058928266e+05 1.877358404881824261e-01 1.810446120280838692e-02 1.500506599052758077e+02 1.650000000000000078e-02
3.073000000000000000e+03 3.184439648395502591e+05 1.874132778406562283e-01 1.803361315421438821e-02 1.499520662598287117e+02 1.650000000000000078e-02
3.074000000000000000e+03 3.187398457144919084e+05 1.870926389988584737e-01 1.729739432241953964e-02 1.498528874393905994e+02 1.650000000000000078e-02
3.075000000000000000e+03 3.190446946321046562e+05 1.867735235410183936e-01 1.627362262967780790e-02 1.497535493154286144e+02 1.650000000000000078e-02
3.076000000000000000e+03 3.193736980783707113e+05 1.864559306243031567e-01 1.633454256096333185e-02 1.496540513753647588e+02 1.650000000000000078e-02
3.077000000000000000e+03 3.197027465044322307e+05 1.861398594710720333e-01 1.650188078644658843e-02 1.495543931041429175e+02 1.650000000000000078e-02
3.078000000000000000e+03 3.200283036057383288e+05 1.858253093697271041e-01 1.652539187554575781e-02 1.494545739842132264e+02 1.650000000000000078e-02
3.079000000000000000e+03 3.203544117838571547e+05 1.855119342474024491e-01 1.669644866606639563e-02 1.493545934955157009e+02 1.650000000000000078e-02
3.080000000000000000e+03 3.206773875863159192e+05 1.851982302779096590e-01 1.669644866606628114e-02 1.492548208280556139e+02 1.650000000000000078e-02
3.081000000000000000e+03 3.210007868755829986e+05 1.848837887652710343e-01 1.737664844717427826e-02 1.491548971721752253e+02 1.650000000000000078e-02
3.082000000000000000e+03 3.213140249633701751e+05 1.845686100856974432e-01 1.738688171004647287e-02 1.490548111912830507e+02 1.650000000000000078e-02
3.083000000000000000e+03 3.216256414730187389e+05 1.842526946463457771e-01 1.840687712369807813e-02 1.489545623571300155e+02 1.650000000000000078e-02
3.084000000000000000e+03 3.219237420500467997e+05 1.839360428760937471e-01 1.859180968403466652e-02 1.488541501388842221e+02 1.650000000000000078e-02
3.085000000000000000e+03 3.222161650282666669e+05 1.836186939530565498e-01 1.928416046574728607e-02 1.487535740031141245e+02 1.650000000000000078e-02
3.086000000000000000e+03 3.225009089954125229e+05 1.833009149955823758e-01 1.955542125429835312e-02 1.486529740617914683e+02 1.650000000000000078e-02
3.087000000000000000e+03 3.227798858615567442e+05 1.829828185822119091e-01 1.980860960318353917e-02 1.485522398669273798e+02 1.650000000000000078e-02
3.088000000000000000e+03 3.230567092519628932e+05 1.826644053582663352e-01 1.998286120461211304e-02 1.484513404196322028e+02 1.650000000000000078e-02
